Archive_Date,Specialty_HIPE,Specialty_Name,Case_Type,Adult_Child,Age_Profile,Time_Bands,Total,Did
31-01-2019,2600,General Surgery,Day Case,Adult,65+,  0-3 Months,19,8MH
31-01-2019,2600,General Surgery,Day Case,Adult,65+,  3-6 Months,9,9MH
31-01-2019,2600,General Surgery,Day Case,Adult,65+,  6-9 Months,2,24MH
31-01-2019,2600,General Surgery,Day Case,Adult,65+, 15-18 Months,1,16MH
31-01-2019,2600,General Surgery,Day Case,Child,0-15,  0-3 Months,1,11MH
31-01-2019,2600,General Surgery,Inpatient,Adult,16-64,  6-9 Months,1,30MH
31-01-2019,5000,General Medicine,Day Case,Adult,16-64,  0-3 Months,1,26MH
31-01-2019,5000,General Medicine,Day Case,Adult,16-64,  3-6 Months,2,34MH
31-01-2019,5000,General Medicine,Day Case,Adult,16-64,  6-9 Months,1,14MH
31-01-2019,5000,General Medicine,Day Case,Adult,65+,  0-3 Months,3,21MH
31-01-2019,5000,General Medicine,Day Case,Adult,65+,  3-6 Months,1,26MH
31-01-2019,5000,General Medicine,Day Case,Adult,65+,  6-9 Months,2,12MH
31-01-2019,7800,Urology,Day Case,Adult,16-64,  3-6 Months,2,20MH
31-01-2019,1503,Gynaecology,Day Case,Adult,16-64,  0-3 Months,30,26MH
31-01-2019,1503,Gynaecology,Day Case,Adult,16-64,  3-6 Months,49,36MH
31-01-2019,1503,Gynaecology,Day Case,Adult,16-64,  6-9 Months,17,32MH
31-01-2019,1503,Gynaecology,Day Case,Adult,16-64,  9-12 Months,10,30MH
31-01-2019,1503,Gynaecology,Day Case,Adult,16-64, 12-15 Months,4,14MH
31-01-2019,1503,Gynaecology,Day Case,Adult,16-64, 15-18 Months,2,9MH
31-01-2019,1503,Gynaecology,Day Case,Adult,65+,  3-6 Months,4,12MH
31-01-2019,1503,Gynaecology,Day Case,Adult,65+,  6-9 Months,1,23MH
31-01-2019,1503,Gynaecology,Day Case,Adult,65+, 12-15 Months,2,5MH
31-01-2019,1503,Gynaecology,Inpatient,Adult,16-64,  0-3 Months,4,24MH
31-01-2019,1503,Gynaecology,Inpatient,Adult,16-64,  3-6 Months,1,13MH
31-01-2019,1503,Gynaecology,Inpatient,Adult,16-64,  9-12 Months,1,12MH
31-01-2019,1503,Gynaecology,Inpatient,Adult,16-64, 12-15 Months,2,4MH
31-01-2019,1503,Gynaecology,Inpatient,Adult,65+,  0-3 Months,1,17MH
31-01-2019,1503,Gynaecology,Inpatient,Adult,65+,  3-6 Months,1,34MH
31-01-2019,1503,Gynaecology,Inpatient,Adult,65+,  6-9 Months,2,15MH
31-01-2019,2600,General Surgery,Day Case,Adult,16-64,  0-3 Months,38,35MH
31-01-2019,2600,General Surgery,Day Case,Adult,16-64,  3-6 Months,17,12MH
31-01-2019,2600,General Surgery,Day Case,Adult,16-64,  6-9 Months,21,16MH
31-01-2019,2600,General Surgery,Day Case,Adult,16-64,  9-12 Months,5,31MH
31-01-2019,2600,General Surgery,Day Case,Adult,16-64, 12-15 Months,7,20MH
31-01-2019,2600,General Surgery,Day Case,Adult,16-64, 15-18 Months,3,13MH
31-01-2019,2600,General Surgery,Day Case,Adult,65+,  0-3 Months,19,13MH
31-01-2019,2600,General Surgery,Day Case,Adult,65+,  3-6 Months,6,33MH
31-01-2019,2600,General Surgery,Day Case,Adult,65+,  6-9 Months,5,8MH
31-01-2019,2600,General Surgery,Day Case,Adult,65+,  9-12 Months,3,3MH
31-01-2019,2600,General Surgery,Day Case,Adult,65+, 15-18 Months,1,25MH
31-01-2019,2600,General Surgery,Day Case,Child,0-15,  0-3 Months,2,6MH
31-01-2019,2600,General Surgery,Day Case,Child,0-15,  3-6 Months,1,34MH
31-01-2019,2600,General Surgery,Inpatient,Adult,16-64,  0-3 Months,10,25MH
31-01-2019,2600,General Surgery,Inpatient,Adult,16-64,  3-6 Months,3,23MH
31-01-2019,2600,General Surgery,Inpatient,Adult,16-64,  6-9 Months,4,1MH
31-01-2019,2600,General Surgery,Inpatient,Adult,16-64,  9-12 Months,4,17MH
31-01-2019,2600,General Surgery,Inpatient,Adult,16-64, 12-15 Months,1,26MH
31-01-2019,2600,General Surgery,Inpatient,Adult,65+,  0-3 Months,2,3MH
31-01-2019,2600,General Surgery,Inpatient,Adult,65+,  3-6 Months,1,4MH
31-01-2019,2600,General Surgery,Inpatient,Adult,65+,  6-9 Months,2,21MH
31-01-2019,2600,General Surgery,Inpatient,Adult,65+,  9-12 Months,2,12MH
31-01-2019,7800,Urology,Day Case,Adult,16-64,  0-3 Months,23,25MH
31-01-2019,7800,Urology,Day Case,Adult,16-64,  3-6 Months,11,15MH
31-01-2019,7800,Urology,Day Case,Adult,16-64,  6-9 Months,17,17MH
31-01-2019,7800,Urology,Day Case,Adult,16-64,  9-12 Months,13,10MH
31-01-2019,7800,Urology,Day Case,Adult,16-64, 12-15 Months,12,30MH
31-01-2019,7800,Urology,Day Case,Adult,16-64, 15-18 Months,11,15MH
31-01-2019,7800,Urology,Day Case,Adult,16-64,18+ Months,10,23MH
31-01-2019,7800,Urology,Day Case,Adult,65+,  0-3 Months,38,18MH
31-01-2019,7800,Urology,Day Case,Adult,65+,  3-6 Months,12,6MH
31-01-2019,7800,Urology,Day Case,Adult,65+,  6-9 Months,19,14MH
31-01-2019,7800,Urology,Day Case,Adult,65+,  9-12 Months,9,21MH
31-01-2019,7800,Urology,Day Case,Adult,65+, 12-15 Months,13,36MH
31-01-2019,7800,Urology,Day Case,Adult,65+, 15-18 Months,8,24MH
31-01-2019,7800,Urology,Day Case,Adult,65+,18+ Months,7,18MH
31-01-2019,7800,Urology,Day Case,Child,0-15,  0-3 Months,2,10MH
31-01-2019,7800,Urology,Day Case,Child,0-15,  3-6 Months,2,17MH
31-01-2019,7800,Urology,Day Case,Child,0-15,  6-9 Months,1,30MH
31-01-2019,7800,Urology,Day Case,Child,0-15,  9-12 Months,1,36MH
31-01-2019,7800,Urology,Inpatient,Adult,16-64,18+ Months,1,31MH
31-01-2019,8003,Pain Relief,Day Case,Adult,16-64,  0-3 Months,6,13MH
31-01-2019,8003,Pain Relief,Day Case,Adult,16-64,  3-6 Months,1,36MH
31-01-2019,8003,Pain Relief,Day Case,Adult,65+,  0-3 Months,2,14MH
31-01-2019,8003,Pain Relief,Day Case,Adult,65+,  3-6 Months,2,23MH
31-01-2019,0,Small Volume Specialities,Day Case,Adult,65+,  0-3 Months,2,7MH
31-01-2019,100,Cardiology,Day Case,Adult,16-64,  0-3 Months,11,1MH
31-01-2019,100,Cardiology,Day Case,Adult,16-64,  3-6 Months,2,36MH
31-01-2019,100,Cardiology,Day Case,Adult,16-64,  6-9 Months,1,23MH
31-01-2019,100,Cardiology,Day Case,Adult,65+,  0-3 Months,20,2MH
31-01-2019,100,Cardiology,Day Case,Adult,65+,  3-6 Months,9,8MH
31-01-2019,100,Cardiology,Day Case,Adult,65+,  6-9 Months,4,28MH
31-01-2019,600,Otolaryngology (ENT),Day Case,Adult,16-64,  0-3 Months,18,19MH
31-01-2019,600,Otolaryngology (ENT),Day Case,Adult,16-64,  3-6 Months,11,16MH
31-01-2019,600,Otolaryngology (ENT),Day Case,Adult,16-64,  6-9 Months,13,32MH
31-01-2019,600,Otolaryngology (ENT),Day Case,Adult,16-64,  9-12 Months,6,23MH
31-01-2019,600,Otolaryngology (ENT),Day Case,Adult,16-64, 12-15 Months,1,17MH
31-01-2019,600,Otolaryngology (ENT),Day Case,Adult,16-64, 15-18 Months,2,2MH
31-01-2019,600,Otolaryngology (ENT),Day Case,Adult,65+,  0-3 Months,15,24MH
31-01-2019,600,Otolaryngology (ENT),Day Case,Adult,65+,  3-6 Months,3,36MH
31-01-2019,600,Otolaryngology (ENT),Day Case,Adult,65+,  6-9 Months,2,12MH
31-01-2019,600,Otolaryngology (ENT),Day Case,Adult,65+, 12-15 Months,1,17MH
31-01-2019,600,Otolaryngology (ENT),Day Case,Child,0-15,  0-3 Months,20,29MH
31-01-2019,600,Otolaryngology (ENT),Day Case,Child,0-15,  3-6 Months,18,12MH
31-01-2019,600,Otolaryngology (ENT),Day Case,Child,0-15,  6-9 Months,2,31MH
31-01-2019,600,Otolaryngology (ENT),Inpatient,Adult,16-64,  0-3 Months,28,4MH
31-01-2019,600,Otolaryngology (ENT),Inpatient,Adult,16-64,  3-6 Months,43,25MH
31-01-2019,600,Otolaryngology (ENT),Inpatient,Adult,16-64,  6-9 Months,35,30MH
31-01-2019,600,Otolaryngology (ENT),Inpatient,Adult,16-64,  9-12 Months,15,2MH
31-01-2019,600,Otolaryngology (ENT),Inpatient,Adult,16-64, 12-15 Months,9,17MH
31-01-2019,600,Otolaryngology (ENT),Inpatient,Adult,16-64, 15-18 Months,5,26MH
31-01-2019,600,Otolaryngology (ENT),Inpatient,Adult,16-64,18+ Months,27,1MH
31-01-2019,600,Otolaryngology (ENT),Inpatient,Adult,65+,  0-3 Months,3,2MH
31-01-2019,600,Otolaryngology (ENT),Inpatient,Adult,65+,  3-6 Months,4,13MH
31-01-2019,600,Otolaryngology (ENT),Inpatient,Adult,65+,  6-9 Months,2,29MH
31-01-2019,600,Otolaryngology (ENT),Inpatient,Adult,65+,  9-12 Months,2,34MH
31-01-2019,600,Otolaryngology (ENT),Inpatient,Adult,65+, 12-15 Months,1,19MH
31-01-2019,600,Otolaryngology (ENT),Inpatient,Adult,65+,18+ Months,2,35MH
31-01-2019,600,Otolaryngology (ENT),Inpatient,Child,0-15,  0-3 Months,29,28MH
31-01-2019,600,Otolaryngology (ENT),Inpatient,Child,0-15,  3-6 Months,16,25MH
31-01-2019,600,Otolaryngology (ENT),Inpatient,Child,0-15,  6-9 Months,3,30MH
31-01-2019,1800,Orthopaedics,Day Case,Adult,16-64,  0-3 Months,33,31MH
31-01-2019,1800,Orthopaedics,Day Case,Adult,16-64,  3-6 Months,24,26MH
31-01-2019,1800,Orthopaedics,Day Case,Adult,16-64,  6-9 Months,40,17MH
31-01-2019,1800,Orthopaedics,Day Case,Adult,16-64,  9-12 Months,29,23MH
31-01-2019,1800,Orthopaedics,Day Case,Adult,16-64, 12-15 Months,12,21MH
31-01-2019,1800,Orthopaedics,Day Case,Adult,16-64, 15-18 Months,13,13MH
31-01-2019,1800,Orthopaedics,Day Case,Adult,16-64,18+ Months,27,25MH
31-01-2019,1800,Orthopaedics,Day Case,Adult,65+,  0-3 Months,33,16MH
31-01-2019,1800,Orthopaedics,Day Case,Adult,65+,  3-6 Months,18,26MH
31-01-2019,1800,Orthopaedics,Day Case,Adult,65+,  6-9 Months,18,10MH
31-01-2019,1800,Orthopaedics,Day Case,Adult,65+,  9-12 Months,6,32MH
31-01-2019,1800,Orthopaedics,Day Case,Adult,65+, 12-15 Months,9,2MH
31-01-2019,1800,Orthopaedics,Day Case,Adult,65+, 15-18 Months,4,8MH
31-01-2019,1800,Orthopaedics,Day Case,Adult,65+,18+ Months,9,33MH
31-01-2019,1800,Orthopaedics,Day Case,Child,0-15,  0-3 Months,2,23MH
31-01-2019,1800,Orthopaedics,Day Case,Child,0-15,  9-12 Months,1,4MH
31-01-2019,1800,Orthopaedics,Inpatient,Adult,16-64,  0-3 Months,33,29MH
31-01-2019,1800,Orthopaedics,Inpatient,Adult,16-64,  3-6 Months,41,5MH
31-01-2019,1800,Orthopaedics,Inpatient,Adult,16-64,  6-9 Months,27,10MH
31-01-2019,1800,Orthopaedics,Inpatient,Adult,16-64,  9-12 Months,30,28MH
31-01-2019,1800,Orthopaedics,Inpatient,Adult,16-64, 12-15 Months,20,27MH
31-01-2019,1800,Orthopaedics,Inpatient,Adult,16-64, 15-18 Months,25,30MH
31-01-2019,1800,Orthopaedics,Inpatient,Adult,16-64,18+ Months,38,34MH
31-01-2019,1800,Orthopaedics,Inpatient,Adult,65+,  0-3 Months,29,27MH
31-01-2019,1800,Orthopaedics,Inpatient,Adult,65+,  3-6 Months,33,36MH
31-01-2019,1800,Orthopaedics,Inpatient,Adult,65+,  6-9 Months,26,27MH
31-01-2019,1800,Orthopaedics,Inpatient,Adult,65+,  9-12 Months,20,8MH
31-01-2019,1800,Orthopaedics,Inpatient,Adult,65+, 12-15 Months,17,28MH
31-01-2019,1800,Orthopaedics,Inpatient,Adult,65+, 15-18 Months,20,29MH
31-01-2019,1800,Orthopaedics,Inpatient,Adult,65+,18+ Months,24,26MH
31-01-2019,1800,Orthopaedics,Inpatient,Child,0-15,  0-3 Months,1,16MH
31-01-2019,2200,Radiology,Day Case,Adult,16-64,  0-3 Months,1,26MH
31-01-2019,2200,Radiology,Day Case,Adult,16-64,  3-6 Months,3,1MH
31-01-2019,2200,Radiology,Day Case,Adult,16-64,  6-9 Months,1,32MH
31-01-2019,2200,Radiology,Day Case,Adult,16-64,  9-12 Months,1,35MH
31-01-2019,2200,Radiology,Day Case,Adult,65+,  3-6 Months,1,27MH
31-01-2019,2600,General Surgery,Day Case,Adult,16-64,  0-3 Months,29,10MH
31-01-2019,2600,General Surgery,Day Case,Adult,16-64,  3-6 Months,11,8MH
31-01-2019,2600,General Surgery,Day Case,Adult,16-64,  6-9 Months,4,15MH
31-01-2019,2600,General Surgery,Day Case,Adult,16-64,  9-12 Months,2,25MH
31-01-2019,2600,General Surgery,Day Case,Adult,16-64, 12-15 Months,1,14MH
31-01-2019,2600,General Surgery,Day Case,Adult,16-64, 15-18 Months,1,1MH
31-01-2019,2600,General Surgery,Day Case,Adult,16-64,18+ Months,1,1MH
31-01-2019,2600,General Surgery,Day Case,Adult,65+,  0-3 Months,30,34MH
31-01-2019,2600,General Surgery,Day Case,Adult,65+,  3-6 Months,10,10MH
31-01-2019,2600,General Surgery,Day Case,Adult,65+,  6-9 Months,1,30MH
31-01-2019,2600,General Surgery,Day Case,Adult,65+,  9-12 Months,2,13MH
31-01-2019,2600,General Surgery,Day Case,Adult,65+,18+ Months,1,35MH
31-01-2019,2600,General Surgery,Day Case,Child,0-15,  0-3 Months,8,4MH
31-01-2019,2600,General Surgery,Inpatient,Adult,16-64,  0-3 Months,1,19MH
31-01-2019,2600,General Surgery,Inpatient,Adult,16-64,  3-6 Months,1,19MH
31-01-2019,2600,General Surgery,Inpatient,Adult,16-64,  9-12 Months,2,18MH
31-01-2019,2600,General Surgery,Inpatient,Adult,65+,  0-3 Months,1,21MH
31-01-2019,2600,General Surgery,Inpatient,Adult,65+,18+ Months,1,16MH
31-01-2019,5000,General Medicine,Day Case,Adult,65+,  6-9 Months,1,20MH
31-01-2019,7000,Dental Surgery,Day Case,Child,0-15,  0-3 Months,1,7MH
31-01-2019,7000,Dental Surgery,Day Case,Child,0-15,  3-6 Months,1,36MH
31-01-2019,100,Cardiology,Day Case,Adult,16-64,  0-3 Months,28,27MH
31-01-2019,100,Cardiology,Day Case,Adult,16-64,  3-6 Months,40,3MH
31-01-2019,100,Cardiology,Day Case,Adult,16-64,  6-9 Months,25,8MH
31-01-2019,100,Cardiology,Day Case,Adult,16-64,  9-12 Months,16,23MH
31-01-2019,100,Cardiology,Day Case,Adult,16-64, 12-15 Months,12,5MH
31-01-2019,100,Cardiology,Day Case,Adult,16-64, 15-18 Months,2,2MH
31-01-2019,100,Cardiology,Day Case,Adult,16-64,18+ Months,1,1MH
31-01-2019,100,Cardiology,Day Case,Adult,65+,  0-3 Months,27,24MH
31-01-2019,100,Cardiology,Day Case,Adult,65+,  3-6 Months,41,17MH
31-01-2019,100,Cardiology,Day Case,Adult,65+,  6-9 Months,14,11MH
31-01-2019,100,Cardiology,Day Case,Adult,65+,  9-12 Months,13,16MH
31-01-2019,100,Cardiology,Day Case,Adult,65+, 12-15 Months,4,24MH
31-01-2019,100,Cardiology,Day Case,Adult,65+, 15-18 Months,6,16MH
31-01-2019,100,Cardiology,Day Case,Adult,65+,18+ Months,4,14MH
31-01-2019,100,Cardiology,Inpatient,Adult,16-64,  0-3 Months,2,14MH
31-01-2019,100,Cardiology,Inpatient,Adult,16-64,  3-6 Months,2,8MH
31-01-2019,100,Cardiology,Inpatient,Adult,65+,  0-3 Months,2,29MH
31-01-2019,300,Dermatology,Day Case,Adult,16-64,  0-3 Months,14,29MH
31-01-2019,300,Dermatology,Day Case,Adult,16-64,  3-6 Months,3,3MH
31-01-2019,300,Dermatology,Day Case,Adult,16-64,  6-9 Months,7,34MH
31-01-2019,300,Dermatology,Day Case,Adult,16-64,  9-12 Months,2,24MH
31-01-2019,300,Dermatology,Day Case,Adult,16-64, 12-15 Months,2,20MH
31-01-2019,300,Dermatology,Day Case,Adult,16-64, 15-18 Months,6,4MH
31-01-2019,300,Dermatology,Day Case,Adult,16-64,18+ Months,4,13MH
31-01-2019,300,Dermatology,Day Case,Adult,65+,  0-3 Months,4,32MH
31-01-2019,300,Dermatology,Day Case,Adult,65+,  3-6 Months,4,13MH
31-01-2019,300,Dermatology,Day Case,Adult,65+,  6-9 Months,1,8MH
31-01-2019,300,Dermatology,Day Case,Adult,65+, 12-15 Months,7,25MH
31-01-2019,300,Dermatology,Day Case,Adult,65+,18+ Months,6,23MH
31-01-2019,600,Otolaryngology (ENT),Day Case,Adult,16-64,  0-3 Months,26,8MH
31-01-2019,600,Otolaryngology (ENT),Day Case,Adult,16-64,  3-6 Months,11,18MH
31-01-2019,600,Otolaryngology (ENT),Day Case,Adult,16-64,  6-9 Months,16,20MH
31-01-2019,600,Otolaryngology (ENT),Day Case,Adult,16-64,  9-12 Months,9,27MH
31-01-2019,600,Otolaryngology (ENT),Day Case,Adult,16-64, 12-15 Months,9,25MH
31-01-2019,600,Otolaryngology (ENT),Day Case,Adult,16-64, 15-18 Months,6,3MH
31-01-2019,600,Otolaryngology (ENT),Day Case,Adult,16-64,18+ Months,21,5MH
31-01-2019,600,Otolaryngology (ENT),Day Case,Adult,65+,  0-3 Months,15,27MH
31-01-2019,600,Otolaryngology (ENT),Day Case,Adult,65+,  3-6 Months,1,7MH
31-01-2019,600,Otolaryngology (ENT),Day Case,Adult,65+,  6-9 Months,2,8MH
31-01-2019,600,Otolaryngology (ENT),Day Case,Adult,65+,  9-12 Months,1,18MH
31-01-2019,600,Otolaryngology (ENT),Day Case,Adult,65+, 15-18 Months,1,24MH
31-01-2019,600,Otolaryngology (ENT),Day Case,Adult,65+,18+ Months,4,4MH
31-01-2019,600,Otolaryngology (ENT),Inpatient,Adult,16-64,  0-3 Months,19,12MH
31-01-2019,600,Otolaryngology (ENT),Inpatient,Adult,16-64,  3-6 Months,7,16MH
31-01-2019,600,Otolaryngology (ENT),Inpatient,Adult,16-64,  6-9 Months,7,19MH
31-01-2019,600,Otolaryngology (ENT),Inpatient,Adult,16-64,  9-12 Months,8,15MH
31-01-2019,600,Otolaryngology (ENT),Inpatient,Adult,16-64, 12-15 Months,9,15MH
31-01-2019,600,Otolaryngology (ENT),Inpatient,Adult,16-64, 15-18 Months,2,19MH
31-01-2019,600,Otolaryngology (ENT),Inpatient,Adult,16-64,18+ Months,9,15MH
31-01-2019,600,Otolaryngology (ENT),Inpatient,Adult,65+,  0-3 Months,6,28MH
31-01-2019,600,Otolaryngology (ENT),Inpatient,Adult,65+,  3-6 Months,2,23MH
31-01-2019,600,Otolaryngology (ENT),Inpatient,Adult,65+,  6-9 Months,4,7MH
31-01-2019,600,Otolaryngology (ENT),Inpatient,Adult,65+,  9-12 Months,4,25MH
31-01-2019,600,Otolaryngology (ENT),Inpatient,Adult,65+, 12-15 Months,1,14MH
31-01-2019,600,Otolaryngology (ENT),Inpatient,Adult,65+, 15-18 Months,3,2MH
31-01-2019,600,Otolaryngology (ENT),Inpatient,Adult,65+,18+ Months,4,16MH
31-01-2019,900,Geriatric Medicine,Day Case,Adult,16-64,  0-3 Months,1,14MH
31-01-2019,900,Geriatric Medicine,Day Case,Adult,16-64,  3-6 Months,1,16MH
31-01-2019,900,Geriatric Medicine,Day Case,Adult,16-64,  6-9 Months,4,2MH
31-01-2019,900,Geriatric Medicine,Day Case,Adult,16-64,  9-12 Months,1,8MH
31-01-2019,900,Geriatric Medicine,Day Case,Adult,16-64, 12-15 Months,3,21MH
31-01-2019,900,Geriatric Medicine,Day Case,Adult,65+,  0-3 Months,4,12MH
31-01-2019,900,Geriatric Medicine,Day Case,Adult,65+,  3-6 Months,2,11MH
31-01-2019,900,Geriatric Medicine,Day Case,Adult,65+,  6-9 Months,3,28MH
31-01-2019,900,Geriatric Medicine,Day Case,Adult,65+,  9-12 Months,3,1MH
31-01-2019,900,Geriatric Medicine,Day Case,Adult,65+, 12-15 Months,9,30MH
31-01-2019,900,Geriatric Medicine,Day Case,Adult,65+, 15-18 Months,7,35MH
31-01-2019,1300,Neurology,Day Case,Adult,16-64,  0-3 Months,2,35MH
31-01-2019,1300,Neurology,Day Case,Adult,16-64,  3-6 Months,1,14MH
31-01-2019,1300,Neurology,Day Case,Adult,65+,  0-3 Months,1,12MH
31-01-2019,1503,Gynaecology,Day Case,Adult,16-64,  0-3 Months,7,10MH
31-01-2019,1503,Gynaecology,Day Case,Adult,16-64,  3-6 Months,6,14MH
31-01-2019,1503,Gynaecology,Day Case,Adult,16-64,  6-9 Months,10,34MH
31-01-2019,1503,Gynaecology,Day Case,Adult,16-64,  9-12 Months,4,12MH
31-01-2019,1503,Gynaecology,Day Case,Adult,16-64, 12-15 Months,1,31MH
31-01-2019,1503,Gynaecology,Day Case,Adult,16-64, 15-18 Months,3,6MH
31-01-2019,1503,Gynaecology,Day Case,Adult,16-64,18+ Months,13,29MH
31-01-2019,1503,Gynaecology,Day Case,Adult,65+,  3-6 Months,1,13MH
31-01-2019,1503,Gynaecology,Day Case,Adult,65+,  6-9 Months,1,20MH
31-01-2019,1503,Gynaecology,Day Case,Adult,65+, 12-15 Months,1,2MH
31-01-2019,1503,Gynaecology,Day Case,Adult,65+, 15-18 Months,1,16MH
31-01-2019,1503,Gynaecology,Inpatient,Adult,16-64,  0-3 Months,24,34MH
31-01-2019,1503,Gynaecology,Inpatient,Adult,16-64,  3-6 Months,9,25MH
31-01-2019,1503,Gynaecology,Inpatient,Adult,16-64,  6-9 Months,7,11MH
31-01-2019,1503,Gynaecology,Inpatient,Adult,16-64,  9-12 Months,9,14MH
31-01-2019,1503,Gynaecology,Inpatient,Adult,16-64, 12-15 Months,5,5MH
31-01-2019,1503,Gynaecology,Inpatient,Adult,16-64, 15-18 Months,2,8MH
31-01-2019,1503,Gynaecology,Inpatient,Adult,16-64,18+ Months,3,23MH
31-01-2019,1503,Gynaecology,Inpatient,Adult,65+,  0-3 Months,1,32MH
31-01-2019,1503,Gynaecology,Inpatient,Adult,65+,  3-6 Months,2,18MH
31-01-2019,1503,Gynaecology,Inpatient,Adult,65+,  6-9 Months,1,11MH
31-01-2019,1503,Gynaecology,Inpatient,Adult,65+,  9-12 Months,1,27MH
31-01-2019,1503,Gynaecology,Inpatient,Adult,65+, 12-15 Months,3,19MH
31-01-2019,1503,Gynaecology,Inpatient,Adult,65+, 15-18 Months,1,23MH
31-01-2019,1503,Gynaecology,Inpatient,Adult,65+,18+ Months,1,6MH
31-01-2019,1600,Oncology,Day Case,Adult,16-64,  0-3 Months,2,23MH
31-01-2019,1600,Oncology,Day Case,Adult,65+,  3-6 Months,1,34MH
31-01-2019,1800,Orthopaedics,Day Case,Adult,16-64,  0-3 Months,27,35MH
31-01-2019,1800,Orthopaedics,Day Case,Adult,16-64,  3-6 Months,24,6MH
31-01-2019,1800,Orthopaedics,Day Case,Adult,16-64,  6-9 Months,36,35MH
31-01-2019,1800,Orthopaedics,Day Case,Adult,16-64,  9-12 Months,23,15MH
31-01-2019,1800,Orthopaedics,Day Case,Adult,16-64, 12-15 Months,15,25MH
31-01-2019,1800,Orthopaedics,Day Case,Adult,16-64, 15-18 Months,4,3MH
31-01-2019,1800,Orthopaedics,Day Case,Adult,16-64,18+ Months,48,17MH
31-01-2019,1800,Orthopaedics,Day Case,Adult,65+,  0-3 Months,28,35MH
31-01-2019,1800,Orthopaedics,Day Case,Adult,65+,  3-6 Months,18,4MH
31-01-2019,1800,Orthopaedics,Day Case,Adult,65+,  6-9 Months,19,32MH
31-01-2019,1800,Orthopaedics,Day Case,Adult,65+,  9-12 Months,8,5MH
31-01-2019,1800,Orthopaedics,Day Case,Adult,65+, 12-15 Months,4,28MH
31-01-2019,1800,Orthopaedics,Day Case,Adult,65+, 15-18 Months,3,23MH
31-01-2019,1800,Orthopaedics,Day Case,Adult,65+,18+ Months,14,3MH
31-01-2019,1800,Orthopaedics,Inpatient,Adult,16-64,  0-3 Months,26,13MH
31-01-2019,1800,Orthopaedics,Inpatient,Adult,16-64,  3-6 Months,18,19MH
31-01-2019,1800,Orthopaedics,Inpatient,Adult,16-64,  6-9 Months,19,36MH
31-01-2019,1800,Orthopaedics,Inpatient,Adult,16-64,  9-12 Months,12,16MH
31-01-2019,1800,Orthopaedics,Inpatient,Adult,16-64, 12-15 Months,13,26MH
31-01-2019,1800,Orthopaedics,Inpatient,Adult,16-64, 15-18 Months,10,28MH
31-01-2019,1800,Orthopaedics,Inpatient,Adult,16-64,18+ Months,39,36MH
31-01-2019,1800,Orthopaedics,Inpatient,Adult,65+,  0-3 Months,14,28MH
31-01-2019,1800,Orthopaedics,Inpatient,Adult,65+,  3-6 Months,5,19MH
31-01-2019,1800,Orthopaedics,Inpatient,Adult,65+,  6-9 Months,10,30MH
31-01-2019,1800,Orthopaedics,Inpatient,Adult,65+,  9-12 Months,6,8MH
31-01-2019,1800,Orthopaedics,Inpatient,Adult,65+, 12-15 Months,3,25MH
31-01-2019,1800,Orthopaedics,Inpatient,Adult,65+, 15-18 Months,2,28MH
31-01-2019,1800,Orthopaedics,Inpatient,Adult,65+,18+ Months,5,23MH
31-01-2019,2000,Plastic Surgery,Day Case,Adult,16-64,  0-3 Months,47,34MH
31-01-2019,2000,Plastic Surgery,Day Case,Adult,16-64,  3-6 Months,23,11MH
31-01-2019,2000,Plastic Surgery,Day Case,Adult,16-64,  6-9 Months,29,26MH
31-01-2019,2000,Plastic Surgery,Day Case,Adult,16-64,  9-12 Months,21,30MH
31-01-2019,2000,Plastic Surgery,Day Case,Adult,16-64, 12-15 Months,17,27MH
31-01-2019,2000,Plastic Surgery,Day Case,Adult,16-64, 15-18 Months,9,36MH
31-01-2019,2000,Plastic Surgery,Day Case,Adult,16-64,18+ Months,22,22MH
31-01-2019,2000,Plastic Surgery,Day Case,Adult,65+,  0-3 Months,27,18MH
31-01-2019,2000,Plastic Surgery,Day Case,Adult,65+,  3-6 Months,16,33MH
31-01-2019,2000,Plastic Surgery,Day Case,Adult,65+,  6-9 Months,8,22MH
31-01-2019,2000,Plastic Surgery,Day Case,Adult,65+,  9-12 Months,6,9MH
31-01-2019,2000,Plastic Surgery,Day Case,Adult,65+, 12-15 Months,1,26MH
31-01-2019,2000,Plastic Surgery,Day Case,Adult,65+, 15-18 Months,2,9MH
31-01-2019,2000,Plastic Surgery,Day Case,Adult,65+,18+ Months,2,36MH
31-01-2019,2000,Plastic Surgery,Inpatient,Adult,16-64,  0-3 Months,23,28MH
31-01-2019,2000,Plastic Surgery,Inpatient,Adult,16-64,  3-6 Months,18,32MH
31-01-2019,2000,Plastic Surgery,Inpatient,Adult,16-64,  6-9 Months,14,31MH
31-01-2019,2000,Plastic Surgery,Inpatient,Adult,16-64,  9-12 Months,16,36MH
31-01-2019,2000,Plastic Surgery,Inpatient,Adult,16-64, 12-15 Months,12,15MH
31-01-2019,2000,Plastic Surgery,Inpatient,Adult,16-64, 15-18 Months,7,1MH
31-01-2019,2000,Plastic Surgery,Inpatient,Adult,16-64,18+ Months,21,18MH
